date,value
2008-03-21,49.48
2008-03-22,49.48
2008-03-23,49.48
2008-03-24,47.65
2008-03-25,47.14
2008-03-26,46.78
2008-03-27,45.15
2008-03-28,45.7
2008-03-29,45.7
2008-03-30,45.7
2008-03-31,44.21
2008-04-01,41.66
2008-04-02,40.17
2008-04-03,41.08
2008-04-04,41.08
2008-04-05,41.08
2008-04-06,41.08
2008-04-07,43.59
2008-04-08,44.81
2008-04-09,42.2
2008-04-10,42.98
2008-04-11,43.46
2008-04-12,43.46
2008-04-13,43.46
2008-04-14,40.56
2008-04-15,41.48
2008-04-16,41.25
2008-04-17,39.81
2008-04-18,38.72
2008-04-19,38.72
2008-04-20,38.72
2008-04-21,37.75
2008-04-22,37.0
2008-04-23,37.65
2008-04-24,39.6
2008-04-25,40.99
2008-04-26,40.99
2008-04-27,40.99
2008-04-28,39.87
2008-04-29,40.12
2008-04-30,41.85
2008-05-01,41.85
2008-05-02,41.85
2008-05-03,41.85
2008-05-04,41.85
2008-05-05,43.27
2008-05-06,42.9
2008-05-07,41.85
2008-05-08,43.11
2008-05-09,42.8
2008-05-10,42.8
2008-05-11,42.8
2008-05-12,43.3
2008-05-13,42.77
2008-05-14,43.18
2008-05-15,42.92
2008-05-16,43.35
2008-05-17,43.35
2008-05-18,43.35
2008-05-19,43.26
2008-05-20,40.76
2008-05-21,41.71
2008-05-22,40.97
2008-05-23,40.43
2008-05-24,40.43
2008-05-25,40.43
2008-05-26,39.24
2008-05-27,39.6
2008-05-28,40.65
2008-05-29,39.65
2008-05-30,39.95
2008-05-31,39.95
2008-06-01,39.95
2008-06-02,40.19
2008-06-03,40.12
2008-06-04,39.44
2008-06-05,39.06
2008-06-06,38.81
2008-06-07,38.81
2008-06-08,38.81
2008-06-09,38.81
2008-06-10,35.63
2008-06-11,34.68
2008-06-12,34.23
2008-06-13,32.75
2008-06-14,32.75
2008-06-15,32.75
2008-06-16,32.11
2008-06-17,30.47
2008-06-18,32.18
2008-06-19,29.63
2008-06-20,30.47
2008-06-21,30.47
2008-06-22,30.47
2008-06-23,29.95
2008-06-24,30.76
2008-06-25,32.29
2008-06-26,32.68
2008-06-27,30.65
2008-06-28,30.65
2008-06-29,30.65
2008-06-30,30.7
2008-07-01,28.5
2008-07-02,28.87
2008-07-03,29.96
2008-07-04,29.84
2008-07-05,29.84
2008-07-06,29.84
2008-07-07,31.25
2008-07-08,31.67
2008-07-09,32.64
2008-07-10,32.09
2008-07-11,31.88
2008-07-12,31.88
2008-07-13,31.88
2008-07-14,32.34
2008-07-15,31.22
2008-07-16,29.73
2008-07-17,29.31
2008-07-18,30.31
2008-07-19,30.31
2008-07-20,30.31
2008-07-21,31.49
2008-07-22,31.5
2008-07-23,31.06
2008-07-24,31.84
2008-07-25,31.42
2008-07-26,31.42
2008-07-27,31.42
2008-07-28,31.65
2008-07-29,31.02
2008-07-30,30.84
2008-07-31,29.93
2008-08-01,30.22
2008-08-02,30.22
2008-08-03,30.22
2008-08-04,29.36
2008-08-05,28.38
2008-08-06,28.52
2008-08-07,28.64
2008-08-08,26.74
2008-08-09,26.74
2008-08-10,26.74
2008-08-11,24.73
2008-08-12,24.47
2008-08-13,24.55
2008-08-14,24.82
2008-08-15,24.71
2008-08-16,24.71
2008-08-17,24.71
2008-08-18,22.85
2008-08-19,23.24
2008-08-20,25.1
2008-08-21,24.2
2008-08-22,23.69
2008-08-23,23.69
2008-08-24,23.69
2008-08-25,24.22
2008-08-26,23.79
2008-08-27,23.94
2008-08-28,23.43
2008-08-29,24.55
2008-08-30,24.55
2008-08-31,24.55
2008-09-01,23.83
2008-09-02,23.8
2008-09-03,23.64
2008-09-04,23.78
2008-09-05,22.86
2008-09-06,22.86
2008-09-07,22.86
2008-09-08,21.92
2008-09-09,22.16
2008-09-10,22.37
2008-09-11,21.94
2008-09-12,22.01
2008-09-13,22.01
2008-09-14,22.01
2008-09-15,22.01
2008-09-16,21.57
2008-09-17,21.16
2008-09-18,20.68
2008-09-19,22.64
2008-09-20,22.64
2008-09-21,22.64
2008-09-22,23.85
2008-09-23,22.64
2008-09-24,22.94
2008-09-25,23.64
2008-09-26,23.95
2008-09-27,23.95
2008-09-28,23.95
