date,signal_raw,signal_smoothed,position,p_down,p_flat,p_up,pred_label,true_label
2021-04-29,0.2700647466087335,0.25618968746095916,0.8,0.19102410056799457,0.3478870522552774,0.46108884717672804,2,0
2021-04-30,0.17190217429619167,0.23769308357472557,0.8,0.24387052953810937,0.3403567666275898,0.41577270383430104,2,0
2021-05-03,0.1374929483653301,0.22158661738608462,0.8,0.27287501638504325,0.3167570188645833,0.41036796475037335,2,0
2021-05-04,0.1535078184640436,0.2040269092095218,0.8,0.2706642564011585,0.30516366873363937,0.4241720748652021,2,0
2021-05-05,0.15157027429104608,0.17690759240506898,0.8,0.2679354912657256,0.31255874317750293,0.41950576555677166,2,0
2021-05-06,0.15570212818067042,0.15403506871945638,0.8,0.2602538156642559,0.3237902404908179,0.41595594384492635,2,0
2021-05-07,0.120655578147157,0.14378574948964945,0.8,0.2661046584380465,0.34713510497675,0.3867602365852035,2,0
2021-05-10,0.17222092584002457,0.15073134498458834,0.8,0.2490198401331406,0.32973939389369405,0.4212407659731652,2,1
2021-05-11,0.17798021530296443,0.1556258243523725,0.8,0.2601684209311819,0.3016829428346719,0.43814863623414635,2,1
2021-05-12,0.2037164922013257,0.16605506793442842,0.8,0.28838106972542704,0.2195213683478209,0.49209756192675275,2,2
2021-05-13,0.22895633043645364,0.18070590838558506,0.8,0.24446008402570302,0.282123501512141,0.47341641446215665,2,2
2021-05-14,0.1354817422721999,0.18367114121059364,0.8,0.2752741520281982,0.31396995367140373,0.4107558943003981,2,1
2021-05-17,0.09964191436718217,0.16915533891602516,0.8,0.2956433946020419,0.309071296428734,0.3952853089692241,2,2
2021-05-18,0.10589132465961937,0.15473756078735618,0.8,0.2932588344296326,0.30759100648111576,0.39915015908925194,2,2
2021-05-19,0.1317367860371767,0.14034161955452634,0.8,0.28185748188167625,0.3045482501994711,0.41359426791885295,2,2
2021-05-20,0.03528873839226265,0.10160810114568815,0.8,0.31959176497086617,0.32552773166600535,0.3548805033631288,2,2
2021-05-21,0.041399777151880035,0.08279170812162417,0.8,0.3176492490132879,0.32330172482154423,0.35904902616516793,2,2
2021-05-24,0.02535376916120352,0.06793407908042845,0.5,0.308282689139614,0.3580808525595686,0.3336364583008175,1,1
2021-05-25,0.06959858044947814,0.06067553023840021,0.5,0.2988995911278765,0.33260223729476857,0.36849817157735465,2,1
2021-05-26,0.027669721216249388,0.03986211727421475,0.5,0.30303377385529867,0.36626273107315305,0.33070349507154806,1,0
2021-05-27,0.06745112896391664,0.046294595388545544,0.5,0.27805653170465444,0.3764358076267741,0.3455076606685711,1,1
2021-05-28,0.031037161725998186,0.04422207230336918,0.5,0.29254925089486455,0.38386433648427265,0.32358641262086274,1,2
2021-06-01,-0.037569702345653044,0.03163737800199786,0.5,0.3446518042586339,0.3482660938283853,0.30708210191298085,1,2
2021-06-02,-0.04690806960443589,0.008336047991215057,0.5,0.32838322764746325,0.39014161430950955,0.28147515804302736,1,2
2021-06-03,0.01609760387211695,0.006021624522388569,0.5,0.3159915951845428,0.35191920575879715,0.33208919905665973,1,2
2021-06-04,0.0006061623163591823,-0.007347368807122922,0.5,0.30924581295943965,0.38090221176476147,0.30985197527579883,1,2
2021-06-07,0.002199341150297296,-0.0131149329222631,0.0,0.29822164633890413,0.40135736617189405,0.30042098748920143,1,2
2021-06-08,-0.017830625910037978,-0.009167117635140087,0.0,0.3050409949122372,0.40774863608556317,0.2872103690021992,1,2
2021-06-09,-0.013846256129575074,-0.0025547549401679246,0.0,0.30448687536813124,0.4048725053933124,0.29064061923855616,1,2
2021-06-10,0.0016165343772049368,-0.005450968839150328,0.0,0.28307859224974163,0.4322262811233117,0.28469512662694657,1,2
2021-06-11,0.011752356071479453,-0.0032217300881262735,0.0,0.2769858417704747,0.4342759603875709,0.28873819784195415,1,1
2021-06-14,0.01464626450238199,-0.0007323454177093347,0.0,0.273048045302353,0.43925764489291147,0.287694309804735,1,1
2021-06-15,0.01440124451753455,0.005714028667805171,0.0,0.2872608382264221,0.4110770790296207,0.30166208274395667,1,2
2021-06-16,0.0028151502927338257,0.009046309952266952,0.5,0.29147728259974015,0.41423028450778543,0.294292432892474,1,2
2021-06-17,0.06927566565222465,0.022578136207270894,0.5,0.2653137773918061,0.4000967795641631,0.33458944304403077,1,2
2021-06-18,0.012725332536060785,0.02277273150018716,0.5,0.33647192207188603,0.3143308233201668,0.3491972546079468,2,2
2021-06-21,0.010889545344506868,0.022021387668612134,0.5,0.3221554533622708,0.3447995479309514,0.3330449987067777,1,2
2021-06-22,0.003334699007588704,0.019808078566622967,0.5,0.31919431152217664,0.35827667794805795,0.32252901052976535,1,2
2021-06-23,-0.004089856922134094,0.018427077123649382,0.5,0.3207716582223262,0.3625465404774816,0.3166818013001921,1,2
2021-06-24,-0.024998591589311503,-0.00042777432465784804,0.5,0.3278114811130542,0.3693756293632028,0.3028128895237427,1,2
2021-06-25,-0.0073752102783172235,-0.00444788288753345,0.0,0.3000703155467866,0.4072345791847437,0.29269510526846937,1,2
2021-06-28,0.0022914550224222285,-0.006167500951950377,0.0,0.29413423599504923,0.4094400729874792,0.29642569101747146,1,2
2021-06-29,0.1248850497612767,0.018142569198787224,0.0,0.23292302678837626,0.4092688966619706,0.35780807654965296,1,2
2021-06-30,0.14474347554669156,0.04790923569255236,0.5,0.2337551768264686,0.38774617080037116,0.37849865237316016,1,1
2021-07-01,0.2140532709473013,0.09571960819987492,0.5,0.19607740754713732,0.39379191395842406,0.4101306784944386,2,2
2021-07-02,0.1927620126780134,0.13574705279114102,0.5,0.20471971291714708,0.39779856148769244,0.3974817255951605,1,1
2021-07-06,0.18829982746266868,0.17294872727919033,0.8,0.22105907882951534,0.36958201487830056,0.409358906292184,2,1
2021-07-07,0.15380651948102925,0.17873302122314086,0.8,0.23211519529197322,0.3819630899350241,0.38592171477300247,2,1
2021-07-08,0.20904489967264595,0.19159330604833175,0.8,0.22248633396662532,0.3459824323941036,0.43153123363927126,2,1
2021-07-09,0.16633767451749004,0.18205018676236948,0.8,0.2279160626096292,0.37783020026325137,0.39425373712711925,2,0
2021-07-12,0.15718263929396603,0.17493431208556,0.8,0.23876084161598277,0.36529567747406877,0.3959434809099488,2,0
2021-07-13,0.14796038429393862,0.16686642345181396,0.8,0.24962925994195453,0.3527810958221525,0.39758964423589316,2,0
2021-07-14,0.18063178645626993,0.1722314768468621,0.8,0.23468587091454302,0.34999647171464415,0.41531765737081294,2,1
2021-07-15,0.16444911098193865,0.16331231910872063,0.8,0.24051734695349825,0.3545161951110647,0.4049664579354369,2,2
2021-07-16,0.2063208153315032,0.1713089472715233,0.8,0.2318317778808543,0.3300156289067887,0.4381525932123575,2,2
2021-07-19,0.29806921951269827,0.19948626331526972,0.8,0.21711302523656126,0.2677047300141796,0.5151822447492596,2,2
2021-07-20,0.16780405852641206,0.20345499816176443,0.8,0.2527066715596363,0.32678259835431583,0.42051073008604833,2,2
2021-07-21,0.16990598870486648,0.20130983861148372,0.8,0.2453020229518433,0.339489965391447,0.4152080116567098,2,2
2021-07-22,0.12118029555476428,0.19265607552604885,0.8,0.2654016289624002,0.34801644652043495,0.3865819245171645,2,1
2021-07-23,0.1064422714973901,0.17268036675922624,0.8,0.27008035032388966,0.35339702785483024,0.37652262182127977,2,0
2021-07-26,0.1502959321463078,0.14312570928594814,0.8,0.24601966825792485,0.35766473133784255,0.39631560040423264,2,0
2021-07-27,0.1991892135428767,0.14940274028924108,0.8,0.24202572390829433,0.31675933864053485,0.441214937451171,2,1
2021-07-28,0.14724577544805845,0.14487069763787946,0.8,0.2554903502525603,0.341773524046821,0.40273612570061873,2,1
2021-07-29,0.1820908243208073,0.15705280339108807,0.8,0.254310314435615,0.309288546807963,0.43640113875642234,2,1
2021-07-30,0.166041226820566,0.16897259445572324,0.8,0.2634470033726337,0.30706476643416675,0.4294882301931997,2,2
2021-08-02,0.23507161670808427,0.18592773136807855,0.8,0.22129891510432212,0.32233055308327196,0.4563705318124064,2,2
2021-08-03,0.20913404803686203,0.18791669826687563,0.8,0.23302091319002366,0.32482412558309104,0.4421549612268857,2,1
2021-08-04,0.19087285089038752,0.1966421133553414,0.8,0.2410900854539757,0.3269469782016613,0.4319629363443632,2,1
2021-08-05,0.22657942784153837,0.20553983405948767,0.8,0.22223107419777724,0.32895842376290735,0.4488105020393156,2,1
2021-08-06,0.10667463605670391,0.19366651590671521,0.8,0.27069001256808356,0.35194533880712886,0.37736464862478747,2,1
2021-08-09,0.09247252068630663,0.16514669670235968,0.8,0.2714605635920898,0.3646063521295135,0.36393308427839643,1,1
2021-08-10,0.1202581304548403,0.14737151318595537,0.8,0.2590694090211866,0.3616030515027865,0.3793275394760269,2,0
2021-08-11,0.10438800173205937,0.13007454335428972,0.8,0.25965557952840557,0.3763008392111298,0.36404358126046493,1,0
2021-08-12,0.09561471683652123,0.10388160115328629,0.8,0.26099532724925434,0.3823946286649705,0.35661004408577557,1,0
2021-08-13,0.15687692090059357,0.11392205812206421,0.8,0.23294568724294318,0.37723170461352035,0.38982260814353675,2,1
2021-08-16,0.14283727676354055,0.12399500933751102,0.8,0.24806896113135793,0.36102480097374384,0.3909062378948985,2,2
2021-08-17,0.15718269690776218,0.13137992262809536,0.8,0.23974619260260852,0.36332491788702126,0.3969288895103707,2,2
2021-08-18,0.3389669324748762,0.17829570877665873,0.8,0.1945616045965386,0.2719098583320471,0.5335285370714148,2,2
2021-08-19,0.29008305376140064,0.21718937616163464,0.8,0.21966267472492873,0.27059159678874206,0.5097457284863294,2,2
2021-08-20,0.17364584831340807,0.22054316164419752,0.8,0.24726009127063303,0.33183396914532653,0.4209059395840411,2,2
2021-08-23,0.1452072462715073,0.22101715554579085,0.8,0.24417278929693978,0.3664471751346139,0.3893800355684471,2,2
2021-08-24,0.1655346178864398,0.22268753974152639,0.8,0.22676258463783988,0.3809402128378808,0.3922972025242797,2,2
2021-08-25,0.1292930566827481,0.1807527645831008,0.8,0.23480988203126307,0.40108717925472614,0.36410293871401117,1,2
2021-08-26,0.1589386247035335,0.15452387877152735,0.8,0.2272597142440446,0.3865419468083774,0.3861983389475781,1,2
2021-08-27,0.11340682438146463,0.14247607398513867,0.8,0.24934193224095322,0.3879093111366289,0.36274875662241785,1,2
2021-08-30,-0.0054339304005258104,0.11234783865073203,0.8,0.31366557531996786,0.3781027797605897,0.30823164491944205,1,1
2021-08-31,-0.0017897152395845994,0.07888297202552716,0.8,0.31509915144669476,0.37159141234619486,0.31330943620711016,1,1
2021-09-01,-0.14432169221115648,0.024160022246746245,0.5,0.4033983429863679,0.33752500623842074,0.2590766507752114,0,1
2021-09-02,-0.10215029463292857,-0.028057761620546167,0.5,0.3789839288932107,0.3441824368465073,0.2768336342602821,0,0
2021-09-03,-0.09144560801366758,-0.06902824809957261,0.0,0.37843677189388997,0.3345720642258879,0.2869911638802224,0,0
2021-09-07,-0.15083518048015648,-0.09810849811549874,0.0,0.42216589993246845,0.30650338061521964,0.27133071945231196,0,0
2021-09-08,-0.1879258316107093,-0.13533572138972366,0.0,0.4501914509036067,0.28754292980349605,0.2622656192928974,0,0
2021-09-09,-0.1425756164348172,-0.13498650623445582,0.0,0.43118166647154454,0.2802122834917283,0.28860605003672735,0,1
2021-09-10,-0.15372277047272703,-0.14530100140241553,0.0,0.4682780330690011,0.21716670433472446,0.3145552625962741,0,1
2021-09-13,-0.12543811833191826,-0.15209950346606566,0.0,0.4368493992308143,0.25173931987028936,0.311411280898896,0,0
2021-09-14,-0.12350530632360823,-0.14663352863475604,0.0,0.43316122733002366,0.2571828516635606,0.3096559210064154,0,0
2021-09-15,-0.13830186864688404,-0.13670873604199096,0.0,0.4325249940416784,0.27325188056352695,0.29422312539479434,0,0
2021-09-16,-0.164641127183077,-0.1411218381916429,0.0,0.4443822950931249,0.2758765369968272,0.2797411679100479,0,0
2021-09-17,-0.0793577648748991,-0.12624883707207732,0.0,0.42524618087303456,0.22886540312882972,0.34588841599813547,0,1
2021-09-20,-0.01145853615503345,-0.10345292063670035,0.0,0.39775828223680637,0.21594197168142049,0.3862997460817729,0,2
2021-09-21,-0.05542475576365441,-0.0898368105247096,0.0,0.4253270316874719,0.2047706923887108,0.36990227592381747,0,0
2021-09-22,-0.05598132038133419,-0.07337270087159962,0.0,0.42263929418046847,0.21070273202039738,0.3666579737991343,0,0
2021-09-23,-0.10834697040743263,-0.06211386951647076,0.0,0.4132795347974161,0.2817879008126007,0.30493256438998345,0,0
2021-09-24,-0.15199158548393338,-0.07664063363827761,0.0,0.42477176809310385,0.30244804929772584,0.2727801826091705,0,0
2021-09-27,-0.13877133429223099,-0.10210319326571712,0.0,0.429925606010488,0.27892012227125523,0.29115427171825703,0,0
2021-09-28,-0.15559817023293504,-0.12213787615957324,0.0,0.482186834474271,0.19122450128439314,0.326588664241336,0,1
2021-09-29,-0.17292612019135484,-0.14552683612157738,0.0,0.5000378050240585,0.17285051014323782,0.32711168483270364,0,1
2021-09-30,0.11948251078262118,-0.09996093988356662,0.0,0.3403505017326634,0.19981648575205205,0.4598330125152846,2,2
2021-10-01,0.26364537569793944,-0.016833547647192047,0.0,0.2646048202343432,0.20714498383337404,0.5282501959322826,2,1
2021-10-04,0.3124454407680097,0.07340980736485608,0.0,0.2500006107932257,0.18755333764553847,0.5624460515612354,2,2
2021-10-05,0.2887533821184271,0.16228011783512852,0.5,0.2602169263727821,0.19081276513600887,0.5489703084912092,2,1
2021-10-06,0.3032974520631507,0.2575248322860296,0.8,0.2624707387224538,0.17176107049194148,0.5657681907856045,2,1
2021-10-07,0.20938097640834036,0.27550452541117343,0.8,0.2767843280680989,0.23705036745546196,0.48616530447643924,2,2
2021-10-08,0.23111685394465498,0.2689988210605166,0.8,0.26706169130081203,0.234759763453721,0.498178545245467,2,2
2021-10-11,0.2643864599446378,0.2593870248958422,0.8,0.262699428885726,0.21021468228391002,0.5270858888303638,2,2
2021-10-12,0.2055194680748912,0.24274024208713502,0.8,0.2891412266555159,0.21619807861407694,0.4946606947304071,2,2
2021-10-13,0.20711014165019603,0.22350278000454407,0.8,0.27028593666591116,0.2523179850179814,0.4773960783161072,2,2
2021-10-14,0.21781756336766622,0.22519009739640924,0.8,0.22796423907525798,0.32625395848181793,0.4457818024429242,2,2
2021-10-15,0.20485177703060434,0.21993708201359913,0.8,0.23095582681033086,0.33323656934873397,0.4358076038409352,2,2
2021-10-18,0.18153944578932127,0.2033676791825358,0.8,0.21936980019381994,0.3797209538230387,0.4009092459831412,2,2
2021-10-19,0.14735226968309284,0.19173423950417615,0.8,0.2330626100342788,0.3865225102483496,0.38041487971737165,1,1
2021-10-20,0.13047709466647062,0.17640763010743105,0.8,0.23529716439707532,0.39892857653937874,0.36577425906354594,1,1
2021-10-21,0.09953408339249081,0.152750934112396,0.8,0.26127383099489065,0.37791825461772793,0.36080791438738147,1,2
2021-10-22,0.12091934994252396,0.13596444869477992,0.8,0.26854961260135185,0.3419814248547722,0.3894689625438758,2,2
2021-10-25,0.10821728571652095,0.12130001668021984,0.8,0.26833257211467065,0.35511757005413785,0.3765498578311916,2,2
2021-10-26,0.11970183180081678,0.11576992910376463,0.8,0.26846412412860043,0.34336991994198246,0.3881659559294172,2,2
2021-10-27,0.13026308483994992,0.11572712713846048,0.8,0.2605471890526675,0.3486425370547154,0.3908102738926174,2,2
2021-10-28,0.13795626884645104,0.12341156422925252,0.8,0.23521870540723824,0.39160632033907267,0.3731749742536893,1,2
2021-10-29,-0.1492491321956927,0.06937786780160919,0.8,0.4086895472862764,0.3318700376231396,0.2594404150905837,0,2
2021-11-01,-0.003073181021580551,0.0471197744539889,0.5,0.30588257007586356,0.3913080408698535,0.302809389054283,1,2
2021-11-02,-0.09388471618854394,0.004402464856116756,0.5,0.36615235896554044,0.36157999825746306,0.2722676427769965,0,2
2021-11-03,-0.07412045358191732,-0.03647424282825669,0.5,0.3468529196446357,0.38041461429264606,0.2727324660627184,1,0
2021-11-04,-0.08766417198599646,-0.0815983309947462,0.0,0.36017594108751494,0.3673122898109667,0.2725117691015185,1,0
2021-11-05,-0.08463463885326089,-0.06867543232625983,0.0,0.35963531497557616,0.36536400890210863,0.27500067612231527,1,1
2021-11-08,-0.04276591355429671,-0.07661397883280306,0.0,0.33520559186864424,0.37235472981700846,0.29243967831434753,1,0
2021-11-09,-0.05908401396585178,-0.06965383838826464,0.0,0.35390993294873424,0.3512641480683834,0.29482591898288246,0,1
2021-11-10,-0.012808979502416828,-0.057391543572364534,0.0,0.355016124417732,0.302776730666953,0.3422071449153152,0,2
2021-11-11,-0.05716255602190695,-0.05129122037954663,0.0,0.3748747458972752,0.3074130642273566,0.31771218987536826,0,2
2021-11-12,-0.1123902102140808,-0.05684233465171061,0.0,0.40646100783002453,0.2994681945540318,0.29407079761594374,0,2
2021-11-15,-0.11320061978717139,-0.07092927589828554,0.0,0.40432513604464954,0.30455034769787254,0.29112451625747815,0,1
2021-11-16,-0.13496986721318627,-0.08610644654775244,0.0,0.4084974231143388,0.31797502098450875,0.2735275559011525,0,0
2021-11-17,-0.09610356145799548,-0.10276536293886818,0.0,0.3834261795182218,0.32925120242155176,0.2873226180602263,0,1
2021-11-18,-0.10751543271333591,-0.11283593827715396,0.0,0.38821026890826854,0.3310948948967985,0.28069483619493263,0,0
2021-11-19,-0.09660540623582564,-0.10967897748150293,0.0,0.3731870622650322,0.35023128170576084,0.27658165602920654,0,0
2021-11-22,0.028295869224704617,-0.08137967967912774,0.0,0.34617446691194353,0.27935519695140837,0.37447033613664815,2,0
2021-11-23,0.08859585600518027,-0.03666653503545443,0.0,0.3201669532555486,0.27107023748372266,0.4087628092607289,2,0
2021-11-24,0.00536402778234879,-0.016373017187385576,0.0,0.3388797925820698,0.31687638705351134,0.3442438203644186,2,0
2021-11-26,0.32515421212691664,0.07016091178066494,0.0,0.2016092827410726,0.27162722239093806,0.5267634948679892,2,0
2021-11-29,0.3061213838925109,0.15070626980633225,0.5,0.22791283721553784,0.23805294167641378,0.5340342211080488,2,0
2021-11-30,0.2971886191328894,0.20448481978796923,0.8,0.2177028561368204,0.2674056685934698,0.5148914752697098,2,2
2021-12-01,0.16342208397912117,0.2194500653827574,0.8,0.27617905399879306,0.2842198080232928,0.4396011379779142,2,2
2021-12-02,0.18541487708575644,0.2554602352434389,0.8,0.2610197478442881,0.2925456272256674,0.44643462493004454,2,2
2021-12-03,0.20400116835570853,0.23122962648919732,0.8,0.26318652802926745,0.269625775585757,0.467187696384976,2,2
2021-12-06,0.1958390415097906,0.20917315801265318,0.8,0.26407131424661384,0.2760183299969817,0.45991035575640443,2,2
2021-12-07,0.06846211693794069,0.16342785757366346,0.8,0.35374670013541737,0.22404448279122488,0.42220881707335806,2,0
2021-12-08,0.04892329092884917,0.1405280989636091,0.8,0.3589243500872373,0.23322800889667716,0.40784764101608645,2,0
2021-12-09,0.047690685698872914,0.11298326068623236,0.8,0.3676717970661727,0.21696572016878224,0.4153624827650456,2,0
2021-12-10,-0.021027735102989997,0.06797747999449268,0.8,0.3694352638193342,0.2821572074643214,0.34840752871634423,0,0
2021-12-13,0.05381602500716304,0.03957287669396716,0.5,0.36458312539842885,0.21701772419597962,0.4183991504055919,2,0
2021-12-14,0.05013389062636453,0.035907231431651934,0.5,0.36418894127695134,0.2214882268197331,0.41432283190331587,2,1
2021-12-15,-0.08208522884632408,0.009705527476617282,0.5,0.41767182682912835,0.24674157518806722,0.33558659798280427,0,1
2021-12-16,0.012418475330181478,0.002651085402878994,0.5,0.38183505924548194,0.22391140617885488,0.3942535345756634,2,2
2021-12-17,-0.0127804038995194,0.004300551643573114,0.5,0.39267729091156606,0.22742582207638745,0.37989688701204666,0,2
2021-12-20,-0.008347884693101493,-0.008132230296479793,0.5,0.3922883978953444,0.2237710889024129,0.38394051320224293,0,2
2021-12-21,-0.07271772705412366,-0.03270255383257743,0.0,0.41769764383408553,0.23732243938595307,0.34497991677996187,0,2
2021-12-22,-0.0955521931861868,-0.03539594670054998,0.0,0.4033095721506315,0.28893304888492394,0.3077573789644447,0,2
2021-12-23,-0.12253982147140524,-0.062387606060867316,0.0,0.40958508919792,0.3033696430755652,0.2870452677265148,0,1
2021-12-27,-0.12337744676704127,-0.08450701463437169,0.0,0.39642791898264285,0.3305216088017557,0.2730504722156016,0,1
2021-12-28,-0.10288372787176114,-0.10341418327010361,0.0,0.39705619440155265,0.3087713390686559,0.2941724665297915,0,0
2021-12-29,-0.10904839314159626,-0.11068031648759816,0.0,0.37855369170210834,0.35194100973737985,0.2695052985605121,0,0
2021-12-30,-0.09351687357553878,-0.11027325256546854,0.0,0.3811003037058887,0.3313162661637616,0.2875834301303499,0,0
2021-12-31,-0.08914194785521667,-0.10359367784223084,0.0,0.38920808356207726,0.31072578073106216,0.3000661357068606,0,0
2022-01-03,-0.23232566911009547,-0.12538332231084165,0.0,0.46946158708855656,0.29340249493298215,0.2371359179784611,0,0
2022-01-04,-0.186888934107086,-0.14218436355790665,0.0,0.45899553567923085,0.2688978627486241,0.27210660157214484,0,0
2022-01-05,-0.20565875495695007,-0.1615064359209774,0.0,0.5064745384102382,0.19270967813647402,0.3008157834532881,0,1
2022-01-06,-0.2675352850515726,-0.19631011821618416,0.0,0.5508249882570804,0.1658853085374123,0.2832897032055078,0,0
2022-01-07,-0.30031713028684426,-0.2385451547025097,0.0,0.5684504077202149,0.1634163148464144,0.2681332774333707,0,1
2022-01-10,-0.3445679170935535,-0.26099360429920127,0.0,0.5994481698815771,0.14567157733039962,0.2548802527880236,0,0
2022-01-11,-0.2545009785295104,-0.2745160131836862,0.0,0.5353003478096776,0.18390028291015484,0.2807993692801672,0,0
2022-01-12,-0.1421872033943839,-0.26182170287117296,0.0,0.4564375777015451,0.2293120479912938,0.3142503743071612,0,0
2022-01-13,-0.07765140505807044,-0.22384492687247254,0.0,0.45136175736735346,0.17492789032336373,0.373710352309283,0,0
2022-01-14,-0.14597764882630837,-0.19297703058036533,0.0,0.4825389804579999,0.18089968791030847,0.33656133163169155,0,0
2022-01-18,-0.2224133664058473,-0.16854612044282408,0.0,0.5150947165732963,0.19222393325925471,0.292681350167449,0,0
2022-01-19,-0.20997065736845716,-0.15964005621061345,0.0,0.5120169094534476,0.1859368384615618,0.3020462520849904,0,0
2022-01-20,-0.06689288501736618,-0.1445811925352099,0.0,0.44014141743660035,0.1866100501441653,0.37324853241923417,0,0
2022-01-21,0.14289685398216745,-0.10047154072716231,0.0,0.33034049965544215,0.19642214670694805,0.4732373536376096,2,1
2022-01-24,0.19763873684218297,-0.03174826359346404,0.0,0.29122209659998255,0.21991706995785157,0.4888608334421655,2,2
2022-01-25,0.20114970412835598,0.05296435051337661,0.0,0.2897525768997784,0.2193451420720867,0.4909022810281344,2,2
2022-01-26,0.24341456890780222,0.1436413957686285,0.5,0.2650505442609893,0.22648434257021888,0.5084651131687915,2,2
2022-01-27,0.30422771003928284,0.21786551477995833,0.8,0.23397722627062725,0.22781783741946246,0.5382049363099101,2,2
2022-01-28,0.2030648147630782,0.2298991069361404,0.8,0.29195044762333355,0.21303428999025434,0.49501526238641175,2,2
2022-01-31,-0.005757951540210304,0.18921976925966177,0.8,0.4153430009005171,0.17507194973917609,0.4095850493603068,0,0
2022-02-01,-0.021873175587312943,0.144615193316528,0.8,0.42995193107836516,0.1619693134305826,0.4080787554910522,0,0
2022-02-02,-0.13486117497350014,0.06896004454026752,0.8,0.491328625559343,0.15220392385481404,0.35646745058584284,0,1
2022-02-03,0.0020308037047621075,0.008520663273363382,0.5,0.4235394837573199,0.15089022878059802,0.42557028746208203,2,2
2022-02-04,-0.11404023579779188,-0.054900346838810635,0.5,0.4752061270514492,0.16362798169489348,0.36116589125365733,0,0
2022-02-07,-0.15259627482306454,-0.08426801149538148,0.0,0.5027000555626991,0.14719616369766642,0.3501037807396346,0,0
2022-02-08,-0.19611137895497338,-0.11911565216891358,0.0,0.5226943970240752,0.15072258490682316,0.3265830180691018,0,1
2022-02-09,-0.22351960132228715,-0.13684733743867097,0.0,0.5327328364721274,0.1580539283780322,0.3092132351498403,0,0
2022-02-10,-0.19132935737703866,-0.17551936965503115,0.0,0.5139805108526031,0.16336833567183254,0.32265115347556445,0,0
2022-02-11,-0.048655631489147366,-0.16244244879330222,0.0,0.4610239619497062,0.1266077075897351,0.4123683304605588,0,0
2022-02-14,-0.0013319265094444699,-0.13218957913057822,0.0,0.43379089521652014,0.13375013607640424,0.4324589687070757,0,0
2022-02-15,-0.2196900325467348,-0.13690530984893048,0.0,0.5403714371615618,0.13894715822361164,0.32068140461482697,0,0
2022-02-16,-0.24805549196425947,-0.14181248797732496,0.0,0.5507895003189277,0.14647649132640456,0.30273400835466824,0,0
2022-02-17,-0.055075153961603396,-0.1145616472942379,0.0,0.4624875599056809,0.13010003415024185,0.4074124059440775,0,1
2022-02-18,-0.05059201228632987,-0.1149489234536744,0.0,0.46283370685714426,0.12492459857204155,0.4122416945708144,0,2
2022-02-22,-0.006136461843753771,-0.11590983052053624,0.0,0.44406194646018265,0.11801256892338886,0.4379254846164289,0,2
2022-02-23,0.060416548759638034,-0.05988851425926169,0.0,0.4028668007646356,0.13384984971109082,0.46328334952427364,2,2
2022-02-24,0.07656673259096608,0.0050359306517834155,0.0,0.3833975774477074,0.1566381125136188,0.4599643100386735,2,1
2022-02-25,-0.04211783312116402,0.0076273948198712915,0.5,0.4441566155711782,0.15380460197880774,0.4020387824500142,0,0
2022-02-28,-0.0043865112800575146,0.01686849502112576,0.5,0.4263156508876253,0.15175520950480717,0.4219291396075678,0,0
2022-03-01,0.377187669774272,0.09353332134473091,0.5,0.23043017957012593,0.16195197108547552,0.6076178493443979,2,0
2022-03-02,0.4129660633816218,0.16404322426912765,0.5,0.19790996586747725,0.19121400488342358,0.610876029249099,2,0
2022-03-03,0.4731378904833328,0.24335745584760105,0.8,0.18844673060962885,0.14996864829740988,0.6615846210929617,2,0
2022-03-04,0.5007153224716205,0.3519240869661579,0.8,0.18136371295781675,0.1365572516127464,0.6820790354294373,2,0
2022-03-07,0.5530913736960874,0.4634196639613869,1.025962043483079,0.1546959251333651,0.13751677603718257,0.7077872988294525,2,0
2022-03-08,0.5452266204725444,0.49702745410104143,1.0817098319806935,0.15980527613517304,0.13516282725710949,0.7050318966077175,2,2
2022-03-09,0.47596132176878325,0.5096265057784737,1.0985137270505207,0.19254803324556527,0.1389426117400865,0.6685093550143485,2,2
2022-03-10,0.514303887795506,0.5178597052409083,1.104813252889237,0.1753629746639349,0.13497016287662497,0.6896668624594409,2,2
2022-03-11,0.5261157720383136,0.5229397951542469,1.108929852620454,0.16674052488340366,0.14040317819487963,0.6928562969217172,2,2
2022-03-14,0.5375530455947326,0.519832129533976,1.1114698975771236,0.1597945275161332,0.1428578993730014,0.6973475731108658,2,2
2022-03-15,0.4673252481331733,0.5042518550661017,1.109916064766988,0.19147813508421502,0.14971848169839747,0.6588033832173883,2,2
2022-03-16,0.35866429180768533,0.4807924490738822,1.1021259275330508,0.24151521680850632,0.1583052745753017,0.6001795086161916,2,2
2022-03-17,0.29215422510062095,0.43636251653490515,1.0903962245369412,0.2682075024985465,0.17143076990228592,0.5603617275991675,2,2
2022-03-18,0.2611332647724402,0.3833660150817305,1.0681812582674526,0.2601132399005412,0.21864025542647705,0.5212465046729814,2,2
2022-03-21,0.2857071858376543,0.33299684313031486,1.0416830075408652,0.2472652825339913,0.21976224909436248,0.5329724683716456,2,2
2022-03-22,0.2555635525273465,0.2906445040091495,1.0164984215651574,0.2465668320521434,0.2513027833683666,0.5021303845794899,2,2
2022-03-23,0.35062408355985714,0.2890364623595838,0.8,0.21069027209808638,0.22799537224396968,0.5613143556579435,2,2
2022-03-24,0.2827455474041382,0.2871547268202873,0.8,0.21068089726643452,0.29589265806299275,0.49342644467057273,2,1
